PROM_NUMBER,WORO_SERO_ID,PRIORITY,VENDOR,EQUP_INDEX,DEGRADED_KPI,KPI_VALUE,THRESHOLD,EQUP_EQUT_ABBREVIATION,INITIAL_ALARM,TT_CREATED,WORO_WORG_NAME,DURATION_HOUR,WORO_STAS_ABBREVIATION,ROOTCAUSE,CITY,REGION,PROVINCE,ALARM_COUNT,REPORTED,PROS_DESCRIPTION,MTTA_5_8,MTTR_5_8,DW_H
13717864,NF_16082022000026480,MAJOR,NSN,SB | SB3L0101C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:36 PM",NAK_FO_RAN,421.07,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717865,NF_16082022000026482,MAJOR,NSN,SB | SB3L1014A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:36 PM",NAK_FO_RAN,421.07,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717866,NF_16082022000026484,MAJOR,NSN,SK | SK1L0003A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:36 PM",NAK_FO_RAN,421.07,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717867,NF_16082022000026486,MAJOR,NSN,SK | SK1L0054A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:36 PM",NAK_FO_RAN,421.07,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717868,NF_16082022000026488,MAJOR,NSN,SK | SK1L0130B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.07,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717870,NF_16082022000026493,MAJOR,NSN,SK | SK1L0130B2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.07,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717872,NF_16082022000026498,MAJOR,NSN,SK | SK1L0148C2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.06,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717873,NF_16082022000026500,MAJOR,NSN,SK | SK1L0208B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.06,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 17, 2022 6:50 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717874,NF_16082022000026502,MAJOR,NSN,SK | SK1L0208B2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.06,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 17, 2022 6:51 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717875,NF_16082022000026504,MAJOR,NSN,YZ | YZ1L0027B2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.06,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717876,NF_16082022000026506,MAJOR,NSN,YZ | YZ1L0087A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.06,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717877,NF_16082022000026509,MAJOR,NSN,YZ | YZ1L0233A2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.06,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717879,NF_16082022000026513,MAJOR,NSN,YZ | YZ1L0233B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.05,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717885,NF_16082022000026526,MAJOR,NSN,YZ | YZ1L0234B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:37 PM",NAK_FO_RAN,421.05,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:42 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717891,NF_16082022000026540,MAJOR,NSN,YZ | YZ1L0444A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:38 PM",NAK_FO_RAN,421.05,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717893,NF_16082022000026543,MAJOR,NSN,YZ | YZ1L0452C1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:38 PM",NAK_FO_RAN,421.05,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717894,NF_16082022000026545,MAJOR,NSN,YZ | YZ1L0452C2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:38 PM",NAK_FO_RAN,421.05,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717895,NF_16082022000026547,MAJOR,NSN,YZ | YZ3L0063A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:38 PM",NAK_FO_RAN,421.05,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717896,NF_16082022000026549,MAJOR,NSN,YZ | YZ3L0063B1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:38 PM",NAK_FO_RAN,421.04,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 7:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717897,NF_16082022000026551,MAJOR,NSN,CH | CH1L0053A1,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:38 PM",NAK_FO_RAN,421.04,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:57 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13717898,NF_16082022000026553,MAJOR,NSN,CH | CH1L0073A2,cell_availability_include_manual_blocking(Nokia_LTE_CELL_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,14-Aug-2022 00:00:00,"Aug 16, 2022 7:38 PM",NAK_FO_RAN,421.04,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 19, 2022 6:42 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719545,NF_17082022000029888,MAJOR,ERICSSON,B049E | TH5409A,SDCCH_Access_succ_Rate(Eric_Cell),37.5,"IsLessThanOrEqual 50    ",BTS,14-Aug-2022 00:00:00,"Aug 17, 2022 2:23 AM",CTO_NAK_TEHRAN_OPT,78.51,CLOSED,OTHER,,TEHRAN_R,TEHRAN_P,1,"Aug 17, 2022 2:23 AM",Confirmed,2.56,9.89,Daily_Weekly
13719546,NF_17082022000029890,MAJOR,HUAWEI,B7312H | ES1G1512C,SDCCH_Access_Success_Rate_New(Hu_Cell),47.786,"IsLessThanOrEqual 50    ",BTS,14-Aug-2022 00:00:00,"Aug 17, 2022 2:23 AM",CTO_HUAWEI_OPT,70.13,CLOSED,OTHER OPTIMIZATION ACTIVITY,,CENTRAL_R,ISFAHAN_P,1,"Aug 17, 2022 2:23 AM",Confirmed,0.84,9,Daily_Weekly
13719556,NF_17082022000029937,MAJOR,,R382N | CH2U0030,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),91216,"IsGreaterThan 40000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:28 AM",CTO_NAK_NOKIA_TRANS,246.34,CLOSED,TRS HW ISSUE,,CENTRAL_R,CHAHARMAHAL_P,1,"Aug 17, 2022 2:28 AM",Confirmed,2.55,54.81,Daily_Weekly
13719557,NF_17082022000029938,MAJOR,,R382N | CH2U0436,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),188846,"IsGreaterThan 40000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_NAK_NOKIA_TRANS,246.34,CLOSED,TRS HW ISSUE,,CENTRAL_R,CHAHARMAHAL_P,1,"Aug 17, 2022 2:29 AM",Confirmed,2.55,54.82,Daily_Weekly
13719558,NF_17082022000029935,MAJOR,,R515N | KH2U1400,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),720220,"IsGreaterThan 40000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_NAK_NOKIA_TRANS,248.38,CLOSED,TRANSMISSION - THIRD PARTY - HW FAULT,,NORTHEAST_R,KHORASNRAZAVI_P,2,"Aug 17, 2022 2:29 AM",Confirmed,2.56,56.66,Daily_Weekly
13719559,NF_17082022000029939,MAJOR,,R581N | 117775218,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),136148,"IsGreaterThan 40000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_BRTEL_TRANS,414.2,PARK,ALARM MISSED,,NORTHEAST_R,N KHORASAN_P,1,"Aug 17, 2022 2:29 AM",INITIAL DIAGNOSIS,1.79,,Daily_Weekly
13719560,NF_17082022000029940,MAJOR,,R718N | FS2U0181,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),51224,"IsGreaterThan 40000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_BRTEL_TRANS,180.14,CLOSED,ALARM MISSED,,SOUTH_R,FARS_P,2,"Aug 17, 2022 2:29 AM",Confirmed,1.79,51.62,Daily_Weekly
13719561,NF_17082022000029941,MAJOR,,R720N | FS2U1933,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),44756,"IsGreaterThan 40000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_BRTEL_TRANS,414.19,PARK,ALARM MISSED,,SOUTH_R,FARS_P,1,"Aug 17, 2022 2:29 AM",INITIAL DIAGNOSIS,1.79,,Daily_Weekly
13719562,NF_17082022000029942,MAJOR,,ORUMIYEH_R443H | AG1871,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),220912,"IsGreaterThan 50000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_NAK_HUAWEI_TRANS,77.54,CLOSED,LINK QUALITY(TRS),,WEST_R,AZARGHARBI_P,1,"Aug 17, 2022 2:29 AM",Confirmed,2.55,9.03,Daily_Weekly
13719563,NF_17082022000029932,MAJOR,,SANANDAJ_R872H | KD0043,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),140552,"IsGreaterThan 50000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_FARAFAN_TRANS,128.51,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 17, 2022 2:29 AM",Confirmed,7.52,30,Daily_Weekly
13719564,NF_17082022000029943,MAJOR,,SANANDAJ_R872H | KD0642,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),84457,"IsGreaterThan 50000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_FARAFAN_TRANS,128.5,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 17, 2022 2:29 AM",Confirmed,7.51,29.99,Daily_Weekly
13719565,NF_17082022000029944,MAJOR,,SANANDAJ_R872H | KD1749,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),55529,"IsGreaterThan 50000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_FARAFAN_TRANS,128.48,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 17, 2022 2:29 AM",Confirmed,7.51,29.98,Daily_Weekly
13719566,NF_17082022000029931,MAJOR,,SANANDAJ_R872H | KD1757,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),133312,"IsGreaterThan 50000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_FARAFAN_TRANS,85.02,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 17, 2022 2:29 AM",Confirmed,7.51,16.51,Daily_Weekly
13719567,NF_17082022000029934,MAJOR,,SANANDAJ_R872H | KD1762,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),74109,"IsGreaterThan 50000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:29 AM",CTO_FARAFAN_TRANS,128.5,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 17, 2022 2:29 AM",Confirmed,7.51,29.99,Daily_Weekly
13719568,NF_17082022000029945,MAJOR,,SANANDAJ_R872H | KD1962,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),147380,"IsGreaterThan 50000    ",NODEB,14-Aug-2022 00:00:00,"Aug 17, 2022 2:30 AM",CTO_FARAFAN_TRANS,128.48,CLOSED,LINK QUALITY(TRS),,WEST_R,KURDESTAN_P,2,"Aug 17, 2022 2:30 AM",Confirmed,7.51,29.98,Daily_Weekly
13719610,NF_17082022000029998,MAJOR,NSN,B4541N | SB1G2304C_872,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:46 AM",NAK_FO_RAN,413.9,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:46 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719611,NF_17082022000030000,MAJOR,NSN,B5510N | KH1G1384C_1114,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:46 AM",NAK_FO_RAN,413.9,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:46 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719612,NF_17082022000030002,MAJOR,NSN,B5510N | KH1G1384A_1112,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.9,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719613,NF_17082022000030004,MAJOR,NSN,B5510N | KH1G1384B_1113,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.9,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719615,NF_17082022000030009,MAJOR,NSN,B5544N | SB1G0239A_712,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.9,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719617,NF_17082022000030013,MAJOR,NSN,B5740N | KB1G0055A_257,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.9,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719618,NF_17082022000030015,MAJOR,NSN,B5740N | KB1G0055B_258,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.89,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719619,NF_17082022000030017,MAJOR,NSN,B5740N | KB1G0055C_259,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.89,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719620,NF_17082022000030019,MAJOR,NSN,B5544N | SB1G0239B_713,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.89,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719621,NF_17082022000030021,MAJOR,NSN,B5544N | SB1G0239C_714,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.89,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719622,NF_17082022000030023,MAJOR,NSN,B5555N | SB1G2102A_897,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,15-Aug-2022 00:00:00,"Aug 17, 2022 2:47 AM",NAK_FO_RAN,413.89,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13719634,NF_17082022000030048,MAJOR,HUAWEI,QAZVIN_R282H | QN2U0031B1,Radio_Network_Availability_Ratio(Hu_Cell),0,"IsLessThanOrEqual 0    ",NODEB,15-Aug-2022 00:00:00,"Aug 17, 2022 2:54 AM",NAK_FO_RAN,413.78,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 17, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710740,NF_16082022000013732,MAJOR,ERICSSON,TH | THBL1790A1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.15,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710743,NF_16082022000013738,MAJOR,ERICSSON,TH | THBL1790B1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.15,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710744,NF_16082022000013740,MAJOR,ERICSSON,TH | THBL1833B1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.15,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710745,NF_16082022000013742,MAJOR,ERICSSON,TH | THBL1833C2,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.15,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710746,NF_16082022000013744,MAJOR,ERICSSON,TH | THBL1917A1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.14,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710747,NF_16082022000013746,MAJOR,ERICSSON,TH | THBL1917A2,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.14,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710748,NF_16082022000013748,MAJOR,ERICSSON,TH | THBL1917B1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.14,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710749,NF_16082022000013750,MAJOR,ERICSSON,TH | THBL2015A1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.14,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710750,NF_16082022000013752,MAJOR,ERICSSON,TH | THBL2015C2,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.14,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710751,NF_16082022000013754,MAJOR,ERICSSON,TH | THBL2018A1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:32 AM",NAK_FO_RAN,436.14,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710752,NF_16082022000013756,MAJOR,ERICSSON,TH | THBL2018A2,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:33 AM",NAK_FO_RAN,436.13,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710753,NF_16082022000013758,MAJOR,ERICSSON,TH | THBL2126B1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:33 AM",NAK_FO_RAN,436.13,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710754,NF_16082022000013760,MAJOR,ERICSSON,TH | THBL2131A2,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:33 AM",NAK_FO_RAN,436.13,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710755,NF_16082022000013762,MAJOR,ERICSSON,TH | THBL2131B1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:33 AM",NAK_FO_RAN,436.13,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710756,NF_16082022000013764,MAJOR,ERICSSON,TH | THBL2131B2,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:33 AM",NAK_FO_RAN,436.13,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13710757,NF_16082022000013766,MAJOR,ERICSSON,TH | THBL2131C1,Cell_Availability_Rate_Include_Blocking(Cell_EricLTE_NO_NULL),0,"IsLessThanOrEqual 0    ",ENODEB,13-Aug-2022 00:00:00,"Aug 16, 2022 4:33 AM",NAK_FO_RAN,436.13,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 19, 2022 7:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
